License,ADDRESS,LATITUDE,LONGITUDE,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,subsidized,ImageFile
18000467,"915, 8th Avenue Circle Southeast, Kenwowrth, Hickory, Catawba County, North Carolina, 28602, United States",35.72017847,-81.32164119,LITTLE LAMBS CHILDCARE #2,915 8TH AVE CIRCLE SE,HICKORY,NC,28602,Catawba,littlelambschildcare2@yahoo.com,,Family Child Care Home,(828) 267-0161,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
18000482,"18th Avenue Northeast, Hickory, Catawba County, North Carolina, 28601, United States",35.7498248,-81.2857619,LITTLE STARS CHILD DEVELOPMENT CENTER,2210 18TH AVENUE NE,HICKORY,NC,28601,Catawba,littlestarscdc@gmail.com,,Child Care Center,(828) 256-0162,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
18000548,"1210, 5th Avenue Southwest, Hickory, Catawba County, North Carolina, 28602, United States",35.72632745,-81.3610157,LOVING ARMS CHRISTIAN CHILDCARE,1210 5TH AVE SW,HICKORY,NC,28602,Catawba,akeshiamack76@gmail.com,,Family Child Care Home,(828) 781-5977,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
18000151,"777, 8th Avenue Drive Southeast, Kenwowrth, Hickory, Catawba County, North Carolina, 28602, United States",35.72044638,-81.32706035,MARTHA'S DAY CARE HOME,777 8TH AVE DR SE,HICKORY,NC,28601,Catawba,marthapegues@rocketmail.com,,Family Child Care Home,(828) 291-4869,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
18000374,"Mountain View Elementary, 5911, Dwayne Starnes Drive, City of Hickory, Catawba County, North Carolina, 28602, United States",35.66219375,-81.38557328,MT. VIEW ELEMENTARY PRESCHOOL,5911 DWAYNE STARNES DRIVE,HICKORY,NC,28602,Catawba,jr_sigmon@catawbaschools.net,,Child Care Center,(828) 294-2020,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
1455043,"5638, Grace Chapel Road, Northlakes, Hickory, Caldwell County, North Carolina, 28601, United States",35.775064,-81.36791939,"NORTHLAKES ACADEMY, INC",5638 GRACE CHAPEL ROAD,HICKORY,NC,28601,Caldwell,nlacdc5star@gmail.com,,Child Care Center,(828) 324-1460,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000533,"Oakwood Elementary, 366, 4th Street Northwest, Hickory, Catawba County, North Carolina, 28601, United States",35.73702365,-81.3436056,OAKWOOD ELEMENTARY KID CONNECTION,366 4TH STREET NW,HICKORY,NC,28601,Catawba,mercedes.warren@n-ccs.org,,Child Care Center,(828) 324-8018,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
18000359,"Oakwood Elementary, 366, 4th Street Northwest, Hickory, Catawba County, North Carolina, 28601, United States",35.73702365,-81.3436056,OAKWOOD ELEMENTARY PRE-K,366 4TH STREET NW,HICKORY,NC,28601,Catawba,littlean@hickoryschools.net,,Child Care Center,(828) 322-1340,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
18000584,"23rd Avenue Northeast, Hickory, Catawba County, North Carolina, 28601, United States",35.75727,-81.281136,QUALITY CARE CHILD DEVELOPMENT CENTER,2830 23RD AVE NE,HICKORY,NC,28601,Catawba,admin1@qualitycarecdc.com,,Child Care Center,(828) 256-4447,Yes,/static/images/baby-1317604_640.jpg
18000517,"Clyde Campbell Elementary School, 2121, 35th Avenue Drive Northeast, City of Hickory, Catawba County, North Carolina, 28601, United States",35.7772396,-81.28574447,QUEST AT CLYDE CAMPBELL ELEMENTARY,2121 35TH AVENUE DRIVE NE,HICKORY,NC,28601,Catawba,kelly_nicholson@catawbaschools.net,,Child Care Center,(828) 256-2769,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
18000532,"Mountain View Elementary, 5911, Dwayne Starnes Drive, City of Hickory, Catawba County, North Carolina, 28602, United States",35.66219375,-81.38557328,QUEST AT MOUNTAIN VIEW ELEMENTARY,5911 DWAYNE STARNES DRIVE,HICKORY,NC,28602,Catawba,kelly_nicholson@catawbaschools.net,,Child Care Center,(828) 294-2020,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
18000518,"Webb A Murray Elementary, 3901, Section House Road, City of Hickory, Catawba County, North Carolina, 28601, United States",35.7374415,-81.25128849,QUEST AT WEBB A. MURRAY ELEMENTARY,3901 SECTION HOUSE ROAD,HICKORY,NC,28601,Catawba,kelly_nicholson@catawbaschools.net,,Child Care Center,(828) 256-2196,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
18000569,"2342, 25th Street Drive Northeast, Hickory, Catawba County, North Carolina, 28601, United States",35.7583266,-81.28013394,SHINING STARS,2342 25TH ST DR NE,HICKORY,NC,28601,Catawba,sonnekjenn@gmail.com,,Family Child Care Home,(828) 404-6000,Yes,/static/images/car-care.jpg
18000475,"Snow Creek Elementary School, 3238, Snow Creek Road Northeast, City of Hickory, Catawba County, North Carolina, 28601, United States",35.78027945,-81.26779291,SNOW CREEK ELEMENTARY PRE-K,3238 SNOW CREEK ROAD NE,HICKORY,NC,28601,Catawba,jr_sigmon@catawbaschools.net,,Child Care Center,(828) 256-2335,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
18000358,"Southwest Elementary School, 1580, 32nd Street Southwest, City of Hickory, Catawba County, North Carolina, 28602, United States",35.70970085,-81.38672824,SOUTHWEST PRIMARY PRESCHOOL,1580 32ND STREET SW,HICKORY,NC,28602,Catawba,,,Child Care Center,(828) 324-8884,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000037,"Sulphur Springs Road Northeast, Hickory, Catawba County, North Carolina, 28601, United States",35.793645,-81.258288,ST. STEPHEN'S LUTHERAN PRESCHOOL,2304 SPRINGS ROAD,HICKORY,NC,28601,Catawba,school@sslcms.org,,Child Care Center,(828) 256-2166,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000605,"St Stephens High School, 3205, 34th Street Drive Northeast, Hickory, Catawba County, North Carolina, 28601, United States",35.7720547,-81.26769306,ST. STEPHENS HIGH SCHOOL PRE K,3205 34TH STREET DRIVE NE,HICKORY,NC,28601,Catawba,jr_sigmon@catawbaschools.net,,Child Care Center,(828) 256-9841,No,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000174,"1225, 29th Avenue Drive Northeast, Hickory, Catawba County, North Carolina, 28601, United States",35.76827487,-81.30892555,TABERNACLE BAPTIST CHRISTIAN SCHOOL,1225 29TH AVE DR NE,HICKORY,NC,28601,Catawba,sara.reid@tcshickory.org,,Child Care Center,(828) 324-9936,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
18000197,"2566, 3rd Avenue Southeast, Hickory, Catawba County, North Carolina, 28602, United States",35.72628973,-81.28199957,THE SANDBOX,2566 3RD AVENUE SE,HICKORY,NC,28602,Catawba,sandbox@klingspor.com,,Child Care Center,(828) 326-0286,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
18000549,"1246, 2nd Street Northeast, Claremont, Hickory, Catawba County, North Carolina, 28601, United States",35.74957255,-81.3349225,VIEWMONT BAPTIST CHURCH TREE OF LEARNING,1246 2ND STREET NE,HICKORY,NC,28601,Catawba,regiani@viewmontbaptist.org,,Child Care Center,(828) 322-1205,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000527,"Viewmont Elementary School, 21, 16th Avenue Northwest, Viewmont, Hickory, Catawba County, North Carolina, 28601, United States",35.75278905,-81.33853449,VIEWMONT ELEMENTARY KID CONNECTION,21 16TH AVENUE NW,HICKORY,NC,28601,Catawba,danielle.parris@n-ccs.org,,Child Care Center,(828) 261-0029,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000360,"Viewmont Elementary School, 21, 16th Avenue Northwest, Viewmont, Hickory, Catawba County, North Carolina, 28601, United States",35.75278905,-81.33853449,VIEWMONT ELEMENTARY PRE-K,21 16TH AVENUE NW,HICKORY,NC,28601,Catawba,carpenterkar@hickoryschools.net,,Child Care Center,(828) 324-7049,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
18000565,"Viewmont Elementary School, 21, 16th Avenue Northwest, Viewmont, Hickory, Catawba County, North Carolina, 28601, United States",35.75278905,-81.33853449,VIEWMONT HEAD START,21 16TH AVENUE NW,HICKORY,NC,28601,Catawba,titania.stockton@icare-inc.org,,Child Care Center,(704) 402-7635,No,/static/images/car-care.jpg
18000490,"Webb A Murray Elementary, 3901, Section House Road, City of Hickory, Catawba County, North Carolina, 28601, United States",35.7374415,-81.25128849,WEBB MURRAY PRE-K,3901 SECTION HOUSE ROAD,HICKORY,NC,28601,Catawba,jr_sigmon@catawbaschools.net,,Child Care Center,(828) 256-2196,No,/static/images/baby-1317604_640.jpg
2000111,"Hiddenite Elementary School, 374, Sulphur Springs Road, Hiddenite, Alexander County, North Carolina, 28636, United States",35.90713175,-81.0890744,HIDDENITE ELEMENTARY SCHOOL - NC PRE-K,374 SULPHUR SPRINGS ROAD,HIDDENITE,NC,28636,Alexander,mjones@alexander.k12.nc.us,,Child Care Center,(828) 632-2503,No,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
41002267,"1510, East Avenue, High Point, Guilford County, North Carolina, 27260, United States",35.96385698,-79.99186116,ABOVE AND BEYOND CHRISTIAN DAY CARE,1510 EAST AVENUE,HIGH POINT,NC,27260,Guilford,christnjanice@yahoo.com,,Child Care Center,(336) 821-3100,Yes,/static/images/car-care.jpg
41002112,"1311, East Springfield Road, High Point, Guilford County, North Carolina, 27263, United States",35.93179553,-79.95502247,ALLEN JAY ELEMENTARY NC PRE-K PROGRAM,1311 E SPRINGFIELD ROAD,HIGH POINT,NC,27263,Guilford,evansk3@gcsnc.com,,Child Care Center,(336) 434-8490,No,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
41002079,"612, West Fairfield Road, High Point, Guilford County, North Carolina, 27263, United States",35.92272312,-79.99293615,ALPHA ACADEMY,612 W FAIRFIELD ROAD,HIGH POINT,NC,27263,Guilford,melissashields67@hotmail.com,,Child Care Center,(336) 434-4420,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
41001487,"1205, North Centennial Street, High Point, Guilford County, North Carolina, 27262, United States",35.97538245,-80.00173018,ANGEL HOME CARE,1205 N CENTENNIAL ST,HIGH POINT,NC,27262,Guilford,abe@northstate.net,,Family Child Care Home,(336) 887-6879,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
41000762,"815, Willow Place, High Point, Guilford County, North Carolina, 27260, United States",35.96658706,-79.99998984,ANNE'S CHILD CARE,815 WILLOW PLACE,HIGH POINT,NC,27260,Guilford,annedavis1101@yahoo.com,,Family Child Care Home,(336) 841-2350,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
41002249,"2206, Eastchester Drive, Deep River, High Point, Guilford County, North Carolina, 27265, United States",36.02160067,-79.97457078,APPLEVILLE ACADEMY,2206 EASTCHESTER DRIVE,HIGH POINT,NC,27265,Guilford,applevilleacademy@gmail.com,,Child Care Center,(336) 882-2206,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
41000836,"2500, Triangle Lake Road, High Point, Guilford County, North Carolina, 27260, United States",35.955028,-79.969398,BAILEY'S ENRICHMENT CHILD CARE,2500 TRIANGLE LAKE ROAD,HIGH POINT,NC,27260,Guilford,becc@northstate.net,,Family Child Care Home,(336) 454-6634,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
41002398,"619, Spring Garden Circle, Melborne Heights, High Point, Guilford County, North Carolina, 27260, United States",35.96408555,-79.95760816,BTG KIDZ,619 SPRING GARDEN CIRCLE,HIGH POINT,NC,27260,Guilford,BTGKIDZ1@GMAIL.COM,,Family Child Care Home,(336) 781-3970,No,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
41000559,"204, Model Farm Road, Springfield, High Point, Guilford County, North Carolina, 27263, United States",35.93415482,-79.9888531,CAPEL'S IN HOME DAY CARE,204 MODEL FARM RD,HIGH POINT,NC,27263,Guilford,bdcapel1968@yahoo.com,,Family Child Care Home,(336) 883-1332,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
41000337,"2039, Brentwood Street, Sherwood Village, High Point, Guilford County, North Carolina, 27263, United States",35.9371939,-79.97814455,CARL C. STALEY JR. EARLY LEARNING CENTER,2039 BRENTWOOD ST,HIGH POINT,NC,27263,Guilford,tomeeka@childrenandfamiliesfirstnc.org,,Child Care Center,(336) 887-0082,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
41001260,"2763, Granville Street, High Point, Guilford County, North Carolina, 27263, United States",35.92944326,-79.97761611,CARL CHAVIS YMCA,2763 GRANVILLE STREET,HIGH POINT,NC,27263,Guilford,csteed@hpymca.org,,Child Care Center,(336) 434-5440,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
41002152,"1307, East Fairfield Road, Allen Jay, High Point, Guilford County, North Carolina, 27263, United States",35.92441025,-79.9579375,CHILDCARE NETWORK #242,1307 E FAIRFIELD ROAD,HIGH POINT,NC,27263,Guilford,CNI242@childcarenetwork.com,,Child Care Center,(336) 434-0013,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
41002228,"2160, Chester Ridge Drive, High Point, Guilford County, North Carolina, 27262, United States",35.987217,-80.013445,CHILDCARE NETWORK #253,2160 CHESTER RIDGE DRIVE,HIGH POINT,NC,27262,Guilford,cni253@childcarenetwork.com,,Child Care Center,(336) 517-0642,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
41002422,"4065, Mendenhall Oaks Parkway, High Point, Guilford County, North Carolina, 27265, United States",36.04526931,-79.95983052,CHILDTIME LEARNING CENTER,4065 MENDENHALL OAKS PKWY,HIGH POINT,NC,27265,Guilford,2015@CHILDTIME.COM,,Child Care Center,(743) 208-6951,No,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
41000677,"4360, Regency Drive, High Point, Guilford County, North Carolina, 27265, United States",36.06054944,-79.95486618,CREATIVE CORNER CHILD CARE,4360 REGENCY DR,HIGH POINT,NC,27265,Guilford,wlch_nncy@yahoo.com,,Child Care Center,(336) 812-3488,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
41001912,"1136, Five Points Place, High Point, Guilford County, North Carolina, 27260, United States",35.98022575,-79.9793729,D & T LEARNING ZONE PHASE II,1136 FIVE POINTS PLACE,HIGH POINT,NC,27260,Guilford,stoney.miles@yahoo.com,,Child Care Center,(336) 885-5439,Yes,/static/images/car-care.jpg
41000757,"829, Rosecrest Drive, High Point, Guilford County, North Carolina, 27260, United States",35.98345224,-79.96574524,"DAVIS INFANT, TODDLER, AND SCHOOLAGE CARE",829 ROSECREST DR,HIGH POINT,NC,27260,Guilford,ddfrancois01@gmail.com,,Family Child Care Home,(336) 882-6367,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
41001378,"West Dayton Avenue, High Point, Guilford County, North Carolina, 27262, United States",35.977921,-80.021327,DIVINE COVENANT ENRICHMENT CENTER,536 E DAYTON,HIGH POINT,NC,27262,Guilford,covenant895@yahoo.com,,Family Child Care Home,(336) 989-7951,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
41002117,"608, Fairview Street, High Point, Guilford County, North Carolina, 27260, United States",35.94815104,-80.00679627,FAIRVIEW ELEMENTARY NC PRE-K PROGRAM,608 FAIRVIEW STREET,HIGH POINT,NC,27260,Guilford,devanem@gcsnc.com,,Child Care Center,(336) 819-2890,No,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
41001171,"809, Greensboro Road, High Point, Guilford County, North Carolina, 27260, United States",35.98745076,-79.967091,FAITH & LOVE CHILDCARE ENRICHMENT CENTER,809 GREENSBORO ROAD,HIGH POINT,NC,27260,Guilford,faithandlovecan@ymail.com,,Child Care Center,(336) 887-4521,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
41000774,"1701, Waverly Street, High Point, Guilford County, North Carolina, 27265, United States",35.98531036,-79.98477685,FC&J ENRICHMENT CENTER,1701 WAVERLY STREET,HIGH POINT,NC,27265,Guilford,fcje15@gmail.com,,Family Child Care Home,(336) 882-8591,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
41002040,"1709, Cedrow Drive, High Point, Guilford County, North Carolina, 27260, United States",35.97440118,-79.96272534,HARRIS HEAVENLY ANGELS CHILDCARE,1709 CEDROW DRIVE,HIGH POINT,NC,27260,Guilford,hhachildcare@outlook.com,,Family Child Care Home,(336) 987-8434,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
41002041,"851, Lakecrest Avenue, High Point, Guilford County, North Carolina, 27265, United States",36.00001584,-80.01057282,HESTER'S CREATIVE SCHOOLS-LAKECREST,851 LAKECREST AVENUE,HIGH POINT,NC,27265,Guilford,info@yyess.com,,Child Care Center,(336) 884-5373,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
4155261,"505, Habersham Road, Melborne Heights, High Point, Guilford County, North Carolina, 27260, United States",35.96164928,-79.97032735,HICKORY CHAPEL EARLY LEARNING CENTER,505 HABERSHAM ROAD,HIGH POINT,NC,27260,Guilford,Shenora.Sprows@GuilfordChildDev.org,,Child Care Center,(336) 885-1220,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
4155303,"1616, West English Road, High Point, Guilford County, North Carolina, 27262, United States",35.94755193,-80.02012858,HIGH POINT FAMILY DAY CARE CENTER,1616 ENGLISH ROAD,HIGH POINT,NC,27262,Guilford,hpfamilydaycare@gmail.com,,Child Care Center,(336) 885-9686,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
41001233,"3906, Heidi Drive, High Point, Guilford County, North Carolina, 27265, United States",36.02766594,-80.02314271,HOLLY HENGEVELD,3906 HEIDI DRIVE,HIGH POINT,NC,27265,Guilford,sonofskip@triad.rr.com,,Family Child Care Home,(336) 869-6285,No,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
41001374,"4008, Wellingham Lane, High Point, Guilford County, North Carolina, 27265, United States",36.03197058,-80.01518014,J & J DAYCARE,4008 WELLINGHAM LANE,HIGH POINT,NC,27265,Guilford,Barbers214@aol.com,,Family Child Care Home,(336) 408-7300,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
41002281,"700, Greensboro Road, High Point, Guilford County, North Carolina, 27260, United States",35.986989,-79.968767,JUST WHAT I NEEDED CHILD DEV. CENTER AT HIGH POINT,700 GREENSBORO ROAD,HIGH POINT,NC,27260,Guilford,jwincdchp@gmail.com,,Child Care Center,(336) 882-9331,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
41001161,"1010, Greensboro Road, High Point, Guilford County, North Carolina, 27260, United States",35.9876419,-79.9642218,KID APPEAL LEARNING CENTER,1010 GREENSBORO ROAD,HIGH POINT,NC,27260,Guilford,angela@triadbiz.rr.com,,Child Care Center,(336) 887-3684,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
41002408,"1574, Skeet Club Road, Deep River, High Point, Guilford County, North Carolina, 27265, United States",36.034056,-79.973204,KINDERCARE LEARNING CENTER,1574 SKEET CLUB ROAD,HIGH POINT,NC,27265,Guilford,TSWEET@KINDERCARE.COM,,Child Care Center,(336) 882-1518,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
41002309,"4065, Premier Drive, High Point, Guilford County, North Carolina, 27265, United States",36.03927616,-79.96004862,KINDERMISSION ACADEMY,4065 PREMIER DRIVE,HIGH POINT,NC,27265,Guilford,brodriguez@kindermissionacademy.com,,Child Care Center,(336) 886-0121,No,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
41002208,"2066, Deep River Road, High Point, Guilford County, North Carolina, 27265, United States",36.011559,-79.974567,KINDERNOGGIN,2066 DEEP RIVER ROAD,HIGH POINT,NC,27265,Guilford,wandawolfe1748@gmail.com,preschool@kindernoggin.net,Child Care Center,(336) 885-9000,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
41001577,"713, O'Neil Street, High Point, Guilford County, North Carolina, 27260, United States",35.97849608,-79.96134763,KING'S DAYCARE,713 O NEIL STREET,HIGH POINT,NC,27260,Guilford,swking1968@yahoo.com,,Family Child Care Home,(336) 882-0501,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
41002140,"1101, North Centennial Street, High Point, Guilford County, North Carolina, 27262, United States",35.973763,-80.001779,KIRKMAN PARK ELEMENTARY NC PRE-K PROGRAM,1101 CENTENNIAL STREET,HIGH POINT,NC,27262,Guilford,doved@gcsnc.com,,Child Care Center,(336) 819-2905,No,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
29000571,"Laurel Oak Children's Center, 1004, Old Plank Road, High Point, Davidson County, North Carolina, 27265, United States",35.9941224,-80.05968903,"LAUREL OAK CHILDREN'S CENTER, INC.",1004 OLD PLANK ROAD,HIGH POINT,NC,27265,Davidson,laureloak2003@gmail.com,www.laureloakchildrenscenter.com,Child Care Center,(336) 885-5622,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
4105932,"2425, Van Buren Street, High Point, Guilford County, North Carolina, 27260, United States",35.93015599,-80.02705023,LINDA KEPLEY DAY CARE HOME,2425 VAN BUREN STREET,HIGH POINT,NC,27260,Guilford,jdswife1@aol.com,,Family Child Care Home,(336) 687-4052,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
